image,label
/content/drive/MyDrive/UAS Practice/text/02312.png,X
/content/drive/MyDrive/UAS Practice/text/02313.png,X
/content/drive/MyDrive/UAS Practice/text/02314.png,X
/content/drive/MyDrive/UAS Practice/text/02315.png,X
/content/drive/MyDrive/UAS Practice/text/02316.png,X
/content/drive/MyDrive/UAS Practice/text/02317.png,X
/content/drive/MyDrive/UAS Practice/text/02318.png,X
/content/drive/MyDrive/UAS Practice/text/02319.png,X
/content/drive/MyDrive/UAS Practice/text/02320.png,X
/content/drive/MyDrive/UAS Practice/text/02321.png,X
/content/drive/MyDrive/UAS Practice/text/02322.png,X
/content/drive/MyDrive/UAS Practice/text/02323.png,X
/content/drive/MyDrive/UAS Practice/text/02324.png,X
/content/drive/MyDrive/UAS Practice/text/02325.png,X
/content/drive/MyDrive/UAS Practice/text/02326.png,X
/content/drive/MyDrive/UAS Practice/text/02327.png,X
/content/drive/MyDrive/UAS Practice/text/02328.png,X
/content/drive/MyDrive/UAS Practice/text/02329.png,X
/content/drive/MyDrive/UAS Practice/text/02330.png,X
/content/drive/MyDrive/UAS Practice/text/02331.png,X
/content/drive/MyDrive/UAS Practice/text/02332.png,X
/content/drive/MyDrive/UAS Practice/text/02333.png,X
/content/drive/MyDrive/UAS Practice/text/02334.png,X
/content/drive/MyDrive/UAS Practice/text/02335.png,X
/content/drive/MyDrive/UAS Practice/text/02336.png,X
/content/drive/MyDrive/UAS Practice/text/02337.png,X
/content/drive/MyDrive/UAS Practice/text/02338.png,X
/content/drive/MyDrive/UAS Practice/text/02339.png,X
/content/drive/MyDrive/UAS Practice/text/02340.png,X
/content/drive/MyDrive/UAS Practice/text/02341.png,X
/content/drive/MyDrive/UAS Practice/text/02342.png,X
/content/drive/MyDrive/UAS Practice/text/02343.png,X
/content/drive/MyDrive/UAS Practice/text/02344.png,X
/content/drive/MyDrive/UAS Practice/text/02345.png,X
/content/drive/MyDrive/UAS Practice/text/02346.png,X
/content/drive/MyDrive/UAS Practice/text/02347.png,X
/content/drive/MyDrive/UAS Practice/text/02348.png,X
/content/drive/MyDrive/UAS Practice/text/02349.png,X
/content/drive/MyDrive/UAS Practice/text/02350.png,X
/content/drive/MyDrive/UAS Practice/text/02351.png,X
/content/drive/MyDrive/UAS Practice/text/02352.png,X
/content/drive/MyDrive/UAS Practice/text/02353.png,X
/content/drive/MyDrive/UAS Practice/text/02354.png,X
/content/drive/MyDrive/UAS Practice/text/02355.png,X
/content/drive/MyDrive/UAS Practice/text/02356.png,X
/content/drive/MyDrive/UAS Practice/text/02357.png,X
/content/drive/MyDrive/UAS Practice/text/02358.png,X
/content/drive/MyDrive/UAS Practice/text/02359.png,X
/content/drive/MyDrive/UAS Practice/text/02360.png,X
/content/drive/MyDrive/UAS Practice/text/02361.png,X
/content/drive/MyDrive/UAS Practice/text/02362.png,X
/content/drive/MyDrive/UAS Practice/text/02363.png,X
/content/drive/MyDrive/UAS Practice/text/02364.png,X
/content/drive/MyDrive/UAS Practice/text/02365.png,X
/content/drive/MyDrive/UAS Practice/text/02366.png,X
/content/drive/MyDrive/UAS Practice/text/02367.png,X
/content/drive/MyDrive/UAS Practice/text/02368.png,X
/content/drive/MyDrive/UAS Practice/text/02369.png,X
/content/drive/MyDrive/UAS Practice/text/02370.png,X
/content/drive/MyDrive/UAS Practice/text/02371.png,X
/content/drive/MyDrive/UAS Practice/text/02372.png,X
/content/drive/MyDrive/UAS Practice/text/02373.png,X
/content/drive/MyDrive/UAS Practice/text/02374.png,X
/content/drive/MyDrive/UAS Practice/text/02375.png,X
/content/drive/MyDrive/UAS Practice/text/02376.png,X
/content/drive/MyDrive/UAS Practice/text/02377.png,X
/content/drive/MyDrive/UAS Practice/text/02378.png,X
/content/drive/MyDrive/UAS Practice/text/02379.png,X
/content/drive/MyDrive/UAS Practice/text/02380.png,X
/content/drive/MyDrive/UAS Practice/text/02381.png,X
/content/drive/MyDrive/UAS Practice/text/02382.png,X
/content/drive/MyDrive/UAS Practice/text/02383.png,X
/content/drive/MyDrive/UAS Practice/text/02384.png,X
/content/drive/MyDrive/UAS Practice/text/02385.png,X
/content/drive/MyDrive/UAS Practice/text/02386.png,X
/content/drive/MyDrive/UAS Practice/text/02387.png,X
/content/drive/MyDrive/UAS Practice/text/02388.png,X
/content/drive/MyDrive/UAS Practice/text/02389.png,X
/content/drive/MyDrive/UAS Practice/text/02390.png,X
/content/drive/MyDrive/UAS Practice/text/02391.png,X
/content/drive/MyDrive/UAS Practice/text/02392.png,X
/content/drive/MyDrive/UAS Practice/text/02393.png,X
/content/drive/MyDrive/UAS Practice/text/02394.png,X
/content/drive/MyDrive/UAS Practice/text/02395.png,X
/content/drive/MyDrive/UAS Practice/text/02396.png,X
/content/drive/MyDrive/UAS Practice/text/02397.png,X
/content/drive/MyDrive/UAS Practice/text/02398.png,X
/content/drive/MyDrive/UAS Practice/text/02399.png,X
/content/drive/MyDrive/UAS Practice/text/02400.png,Y
/content/drive/MyDrive/UAS Practice/text/02401.png,Y
/content/drive/MyDrive/UAS Practice/text/02402.png,Y
/content/drive/MyDrive/UAS Practice/text/02403.png,Y
/content/drive/MyDrive/UAS Practice/text/02404.png,Y
/content/drive/MyDrive/UAS Practice/text/02405.png,Y
/content/drive/MyDrive/UAS Practice/text/02406.png,Y
/content/drive/MyDrive/UAS Practice/text/02407.png,Y
/content/drive/MyDrive/UAS Practice/text/02408.png,Y
/content/drive/MyDrive/UAS Practice/text/02409.png,Y
/content/drive/MyDrive/UAS Practice/text/02410.png,Y
/content/drive/MyDrive/UAS Practice/text/02411.png,Y
/content/drive/MyDrive/UAS Practice/text/02412.png,Y
/content/drive/MyDrive/UAS Practice/text/02413.png,Y
/content/drive/MyDrive/UAS Practice/text/02414.png,Y
/content/drive/MyDrive/UAS Practice/text/02415.png,Y
/content/drive/MyDrive/UAS Practice/text/02416.png,Y
/content/drive/MyDrive/UAS Practice/text/02417.png,Y
/content/drive/MyDrive/UAS Practice/text/02418.png,Y
/content/drive/MyDrive/UAS Practice/text/02419.png,Y
/content/drive/MyDrive/UAS Practice/text/02420.png,Y
/content/drive/MyDrive/UAS Practice/text/02421.png,Y
/content/drive/MyDrive/UAS Practice/text/02422.png,Y
/content/drive/MyDrive/UAS Practice/text/02423.png,Y
/content/drive/MyDrive/UAS Practice/text/02424.png,Y
/content/drive/MyDrive/UAS Practice/text/02425.png,Y
/content/drive/MyDrive/UAS Practice/text/02426.png,Y
/content/drive/MyDrive/UAS Practice/text/02427.png,Y
/content/drive/MyDrive/UAS Practice/text/02428.png,Y
/content/drive/MyDrive/UAS Practice/text/02429.png,Y
/content/drive/MyDrive/UAS Practice/text/02430.png,Y
/content/drive/MyDrive/UAS Practice/text/02431.png,Y
/content/drive/MyDrive/UAS Practice/text/02432.png,Y
/content/drive/MyDrive/UAS Practice/text/02433.png,Y
/content/drive/MyDrive/UAS Practice/text/02434.png,Y
/content/drive/MyDrive/UAS Practice/text/02435.png,Y
/content/drive/MyDrive/UAS Practice/text/02436.png,Y
/content/drive/MyDrive/UAS Practice/text/02437.png,Y
/content/drive/MyDrive/UAS Practice/text/02438.png,Y
/content/drive/MyDrive/UAS Practice/text/02439.png,Y
/content/drive/MyDrive/UAS Practice/text/02440.png,Y
/content/drive/MyDrive/UAS Practice/text/02441.png,Y
/content/drive/MyDrive/UAS Practice/text/02442.png,Y
/content/drive/MyDrive/UAS Practice/text/02443.png,Y
/content/drive/MyDrive/UAS Practice/text/02444.png,Y
/content/drive/MyDrive/UAS Practice/text/02445.png,Y
/content/drive/MyDrive/UAS Practice/text/02446.png,Y
/content/drive/MyDrive/UAS Practice/text/02447.png,Y
/content/drive/MyDrive/UAS Practice/text/02448.png,Y
/content/drive/MyDrive/UAS Practice/text/02449.png,Y
/content/drive/MyDrive/UAS Practice/text/02450.png,Y
/content/drive/MyDrive/UAS Practice/text/02451.png,Y
/content/drive/MyDrive/UAS Practice/text/02452.png,Y
/content/drive/MyDrive/UAS Practice/text/02453.png,Y
/content/drive/MyDrive/UAS Practice/text/02454.png,Y
/content/drive/MyDrive/UAS Practice/text/02455.png,Y
/content/drive/MyDrive/UAS Practice/text/02456.png,Y
/content/drive/MyDrive/UAS Practice/text/02457.png,Y
/content/drive/MyDrive/UAS Practice/text/02458.png,Y
/content/drive/MyDrive/UAS Practice/text/02459.png,Y
/content/drive/MyDrive/UAS Practice/text/02460.png,Y
/content/drive/MyDrive/UAS Practice/text/02461.png,Y
/content/drive/MyDrive/UAS Practice/text/02462.png,Y
/content/drive/MyDrive/UAS Practice/text/02463.png,Y
/content/drive/MyDrive/UAS Practice/text/02464.png,Y
/content/drive/MyDrive/UAS Practice/text/02465.png,Y
/content/drive/MyDrive/UAS Practice/text/02466.png,Y
/content/drive/MyDrive/UAS Practice/text/02467.png,Y
/content/drive/MyDrive/UAS Practice/text/02468.png,Y
/content/drive/MyDrive/UAS Practice/text/02469.png,Y
/content/drive/MyDrive/UAS Practice/text/02470.png,Y
/content/drive/MyDrive/UAS Practice/text/02471.png,Y
/content/drive/MyDrive/UAS Practice/text/02472.png,Y
/content/drive/MyDrive/UAS Practice/text/02473.png,Y
/content/drive/MyDrive/UAS Practice/text/02474.png,Y
/content/drive/MyDrive/UAS Practice/text/02475.png,Y
/content/drive/MyDrive/UAS Practice/text/02476.png,Y
/content/drive/MyDrive/UAS Practice/text/02477.png,Y
/content/drive/MyDrive/UAS Practice/text/02478.png,Y
/content/drive/MyDrive/UAS Practice/text/02479.png,Y
/content/drive/MyDrive/UAS Practice/text/02480.png,Y
/content/drive/MyDrive/UAS Practice/text/02481.png,Y
/content/drive/MyDrive/UAS Practice/text/02482.png,Y
/content/drive/MyDrive/UAS Practice/text/02483.png,Y
/content/drive/MyDrive/UAS Practice/text/02484.png,Y
/content/drive/MyDrive/UAS Practice/text/02485.png,Y
/content/drive/MyDrive/UAS Practice/text/02486.png,Y
/content/drive/MyDrive/UAS Practice/text/02487.png,Y
/content/drive/MyDrive/UAS Practice/text/02488.png,Y
/content/drive/MyDrive/UAS Practice/text/02489.png,Y
/content/drive/MyDrive/UAS Practice/text/02490.png,Y
/content/drive/MyDrive/UAS Practice/text/02491.png,Y
/content/drive/MyDrive/UAS Practice/text/02492.png,Y
/content/drive/MyDrive/UAS Practice/text/02493.png,Y
/content/drive/MyDrive/UAS Practice/text/02494.png,Y
/content/drive/MyDrive/UAS Practice/text/02495.png,Y
/content/drive/MyDrive/UAS Practice/text/02496.png,Y
/content/drive/MyDrive/UAS Practice/text/02497.png,Y
/content/drive/MyDrive/UAS Practice/text/02498.png,Y
/content/drive/MyDrive/UAS Practice/text/02499.png,Y
/content/drive/MyDrive/UAS Practice/text/02500.png,Z
/content/drive/MyDrive/UAS Practice/text/02501.png,Z
/content/drive/MyDrive/UAS Practice/text/02502.png,Z
/content/drive/MyDrive/UAS Practice/text/02503.png,Z
/content/drive/MyDrive/UAS Practice/text/02504.png,Z
/content/drive/MyDrive/UAS Practice/text/02505.png,Z
/content/drive/MyDrive/UAS Practice/text/02506.png,Z
/content/drive/MyDrive/UAS Practice/text/02507.png,Z
/content/drive/MyDrive/UAS Practice/text/02508.png,Z
/content/drive/MyDrive/UAS Practice/text/02509.png,Z
/content/drive/MyDrive/UAS Practice/text/02510.png,Z
/content/drive/MyDrive/UAS Practice/text/02511.png,Z
/content/drive/MyDrive/UAS Practice/text/02512.png,Z
/content/drive/MyDrive/UAS Practice/text/02513.png,Z
/content/drive/MyDrive/UAS Practice/text/02514.png,Z
/content/drive/MyDrive/UAS Practice/text/02515.png,Z
/content/drive/MyDrive/UAS Practice/text/02516.png,Z
/content/drive/MyDrive/UAS Practice/text/02517.png,Z
/content/drive/MyDrive/UAS Practice/text/02518.png,Z
/content/drive/MyDrive/UAS Practice/text/02519.png,Z
/content/drive/MyDrive/UAS Practice/text/02520.png,Z
/content/drive/MyDrive/UAS Practice/text/02521.png,Z
/content/drive/MyDrive/UAS Practice/text/02522.png,Z
/content/drive/MyDrive/UAS Practice/text/02523.png,Z
/content/drive/MyDrive/UAS Practice/text/02524.png,Z
/content/drive/MyDrive/UAS Practice/text/02525.png,Z
/content/drive/MyDrive/UAS Practice/text/02526.png,Z
/content/drive/MyDrive/UAS Practice/text/02527.png,Z
/content/drive/MyDrive/UAS Practice/text/02528.png,Z
/content/drive/MyDrive/UAS Practice/text/02529.png,Z
/content/drive/MyDrive/UAS Practice/text/02530.png,Z
/content/drive/MyDrive/UAS Practice/text/02531.png,Z
/content/drive/MyDrive/UAS Practice/text/02532.png,Z
/content/drive/MyDrive/UAS Practice/text/02533.png,Z
/content/drive/MyDrive/UAS Practice/text/02534.png,Z
/content/drive/MyDrive/UAS Practice/text/02535.png,Z
/content/drive/MyDrive/UAS Practice/text/02536.png,Z
/content/drive/MyDrive/UAS Practice/text/02537.png,Z
/content/drive/MyDrive/UAS Practice/text/02538.png,Z
/content/drive/MyDrive/UAS Practice/text/02539.png,Z
/content/drive/MyDrive/UAS Practice/text/02540.png,Z
/content/drive/MyDrive/UAS Practice/text/02541.png,Z
/content/drive/MyDrive/UAS Practice/text/02542.png,Z
/content/drive/MyDrive/UAS Practice/text/02543.png,Z
/content/drive/MyDrive/UAS Practice/text/02544.png,Z
/content/drive/MyDrive/UAS Practice/text/02545.png,Z
/content/drive/MyDrive/UAS Practice/text/02546.png,Z
/content/drive/MyDrive/UAS Practice/text/02547.png,Z
/content/drive/MyDrive/UAS Practice/text/02548.png,Z
/content/drive/MyDrive/UAS Practice/text/02549.png,Z
/content/drive/MyDrive/UAS Practice/text/02550.png,Z
/content/drive/MyDrive/UAS Practice/text/02551.png,Z
/content/drive/MyDrive/UAS Practice/text/02552.png,Z
/content/drive/MyDrive/UAS Practice/text/02553.png,Z
/content/drive/MyDrive/UAS Practice/text/02554.png,Z
/content/drive/MyDrive/UAS Practice/text/02555.png,Z
/content/drive/MyDrive/UAS Practice/text/02556.png,Z
/content/drive/MyDrive/UAS Practice/text/02557.png,Z
/content/drive/MyDrive/UAS Practice/text/02558.png,Z
/content/drive/MyDrive/UAS Practice/text/02559.png,Z
/content/drive/MyDrive/UAS Practice/text/02560.png,Z
/content/drive/MyDrive/UAS Practice/text/02561.png,Z
/content/drive/MyDrive/UAS Practice/text/02562.png,Z
/content/drive/MyDrive/UAS Practice/text/02563.png,Z
/content/drive/MyDrive/UAS Practice/text/02564.png,Z
/content/drive/MyDrive/UAS Practice/text/02565.png,Z
/content/drive/MyDrive/UAS Practice/text/02566.png,Z
/content/drive/MyDrive/UAS Practice/text/02567.png,Z
/content/drive/MyDrive/UAS Practice/text/02568.png,Z
/content/drive/MyDrive/UAS Practice/text/02569.png,Z
/content/drive/MyDrive/UAS Practice/text/02570.png,Z
/content/drive/MyDrive/UAS Practice/text/02571.png,Z
/content/drive/MyDrive/UAS Practice/text/02572.png,Z
/content/drive/MyDrive/UAS Practice/text/02573.png,Z
/content/drive/MyDrive/UAS Practice/text/02574.png,Z
/content/drive/MyDrive/UAS Practice/text/02575.png,Z
/content/drive/MyDrive/UAS Practice/text/02576.png,Z
/content/drive/MyDrive/UAS Practice/text/02577.png,Z
/content/drive/MyDrive/UAS Practice/text/02578.png,Z
/content/drive/MyDrive/UAS Practice/text/02579.png,Z
/content/drive/MyDrive/UAS Practice/text/02580.png,Z
/content/drive/MyDrive/UAS Practice/text/02581.png,Z
/content/drive/MyDrive/UAS Practice/text/02582.png,Z
/content/drive/MyDrive/UAS Practice/text/02583.png,Z
/content/drive/MyDrive/UAS Practice/text/02584.png,Z
/content/drive/MyDrive/UAS Practice/text/02585.png,Z
/content/drive/MyDrive/UAS Practice/text/02586.png,Z
/content/drive/MyDrive/UAS Practice/text/02587.png,Z
/content/drive/MyDrive/UAS Practice/text/02588.png,Z
/content/drive/MyDrive/UAS Practice/text/02589.png,Z
/content/drive/MyDrive/UAS Practice/text/02590.png,Z
/content/drive/MyDrive/UAS Practice/text/02591.png,Z
/content/drive/MyDrive/UAS Practice/text/02592.png,Z
/content/drive/MyDrive/UAS Practice/text/02593.png,Z
/content/drive/MyDrive/UAS Practice/text/02594.png,Z
/content/drive/MyDrive/UAS Practice/text/02595.png,Z
/content/drive/MyDrive/UAS Practice/text/02596.png,Z
/content/drive/MyDrive/UAS Practice/text/02597.png,Z
/content/drive/MyDrive/UAS Practice/text/02598.png,Z
/content/drive/MyDrive/UAS Practice/text/02599.png,Z
/content/drive/MyDrive/UAS Practice/text/02600.png,0
/content/drive/MyDrive/UAS Practice/text/02601.png,0
/content/drive/MyDrive/UAS Practice/text/02602.png,0
/content/drive/MyDrive/UAS Practice/text/02603.png,0
/content/drive/MyDrive/UAS Practice/text/02604.png,0
/content/drive/MyDrive/UAS Practice/text/02605.png,0
/content/drive/MyDrive/UAS Practice/text/02606.png,0
/content/drive/MyDrive/UAS Practice/text/02607.png,0
/content/drive/MyDrive/UAS Practice/text/02608.png,0
/content/drive/MyDrive/UAS Practice/text/02609.png,0
/content/drive/MyDrive/UAS Practice/text/02610.png,0
/content/drive/MyDrive/UAS Practice/text/02611.png,0
/content/drive/MyDrive/UAS Practice/text/02612.png,0
/content/drive/MyDrive/UAS Practice/text/02613.png,0
/content/drive/MyDrive/UAS Practice/text/02614.png,0
/content/drive/MyDrive/UAS Practice/text/02615.png,0
/content/drive/MyDrive/UAS Practice/text/02616.png,0
/content/drive/MyDrive/UAS Practice/text/02617.png,0
/content/drive/MyDrive/UAS Practice/text/02618.png,0
/content/drive/MyDrive/UAS Practice/text/02619.png,0
/content/drive/MyDrive/UAS Practice/text/02620.png,0
/content/drive/MyDrive/UAS Practice/text/02621.png,0
/content/drive/MyDrive/UAS Practice/text/02622.png,0
/content/drive/MyDrive/UAS Practice/text/02623.png,0
/content/drive/MyDrive/UAS Practice/text/02624.png,0
/content/drive/MyDrive/UAS Practice/text/02625.png,0
/content/drive/MyDrive/UAS Practice/text/02626.png,0
/content/drive/MyDrive/UAS Practice/text/02627.png,0
/content/drive/MyDrive/UAS Practice/text/02628.png,0
/content/drive/MyDrive/UAS Practice/text/02629.png,0
/content/drive/MyDrive/UAS Practice/text/02630.png,0
/content/drive/MyDrive/UAS Practice/text/02631.png,0
/content/drive/MyDrive/UAS Practice/text/02632.png,0
/content/drive/MyDrive/UAS Practice/text/02633.png,0
/content/drive/MyDrive/UAS Practice/text/02634.png,0
/content/drive/MyDrive/UAS Practice/text/02635.png,0
/content/drive/MyDrive/UAS Practice/text/02636.png,0
/content/drive/MyDrive/UAS Practice/text/02637.png,0
/content/drive/MyDrive/UAS Practice/text/02638.png,0
/content/drive/MyDrive/UAS Practice/text/02639.png,0
/content/drive/MyDrive/UAS Practice/text/02640.png,0
/content/drive/MyDrive/UAS Practice/text/02641.png,0
/content/drive/MyDrive/UAS Practice/text/02642.png,0
/content/drive/MyDrive/UAS Practice/text/02643.png,0
/content/drive/MyDrive/UAS Practice/text/02644.png,0
/content/drive/MyDrive/UAS Practice/text/02645.png,0
/content/drive/MyDrive/UAS Practice/text/02646.png,0
/content/drive/MyDrive/UAS Practice/text/02647.png,0
/content/drive/MyDrive/UAS Practice/text/02648.png,0
/content/drive/MyDrive/UAS Practice/text/02649.png,0
/content/drive/MyDrive/UAS Practice/text/02650.png,0
/content/drive/MyDrive/UAS Practice/text/02651.png,0
/content/drive/MyDrive/UAS Practice/text/02652.png,0
/content/drive/MyDrive/UAS Practice/text/02653.png,0
/content/drive/MyDrive/UAS Practice/text/02654.png,0
/content/drive/MyDrive/UAS Practice/text/02655.png,0
/content/drive/MyDrive/UAS Practice/text/02656.png,0
/content/drive/MyDrive/UAS Practice/text/02657.png,0
/content/drive/MyDrive/UAS Practice/text/02658.png,0
/content/drive/MyDrive/UAS Practice/text/02659.png,0
/content/drive/MyDrive/UAS Practice/text/02660.png,0
/content/drive/MyDrive/UAS Practice/text/02661.png,0
/content/drive/MyDrive/UAS Practice/text/02662.png,0
